Time, "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "0.416 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "Aux26", "0.416 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "Aux27", "0.416 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "Aux28", "0.416 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "Aux29", "0.416 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25", "Aux30"
24.1833333333333, 4.98538789908801, 1.63743628413336, 60.8924472951556, 63.9724297866874, 4.97823771367344, 1.63626454625183, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.00709771367233348, 0.00116484398418773, 2.06196551423249, 0.273893470805978, 0.00709771367233348, 0.00116484398418773, 0, 0, 2.06196551423249, 0, 0.00709771367233348, 0, 0.00631633013935131, 0.000781383532980333, 0.00709771367233348, 0, 0, 0, 0, 0, 0.00709771367233348, 0, 0, 0, 0, 0, 0, 0.00709771367233348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.97823771367344, 0, 0, 0, 0, 0, 0
24.2, 5.19716431424554, 1.70694910396522, 60.8924472951556, 63.9724297866874, 5.18934511121391, 1.70565189975424, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.00783829087490256, 0.00126974390417904, 2.06196551423249, 0.273893470805978, 0.00783829087490256, 0.00126974390417904, 0, 0, 2.06196551423249, 0, 0.00783829087490256, 0, 0.00686593764023719, 0.000972353234666739, 0.00783829087490256, 0, 0, 0, 0, 0, 0.00783829087490256, 0, 0, 0, 0, 0, 0, 0.00783829087490256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.18934511121391, 0, 0, 0, 0, 0, 0
24.2166666666667, 5.13205827665176, 1.68554929418664, 60.8924472951556, 63.9724297866874, 5.1244279351861, 1.68431630802096, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.00758690984971506, 0.00122886419234745, 2.06196551423249, 0.273893470805978, 0.00758690984971506, 0.00122886419234745, 0, 0, 2.06196551423249, 0, 0.00758690984971506, 0, 0.00665623030483323, 0.000930679544882478, 0.00758690984971506, 0, 0, 0, 0, 0, 0.00758690984971506, 0, 0, 0, 0, 0, 0, 0.00758690984971506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.1244279351861, 0, 0, 0, 0, 0, 0
24.2333333333333, 5.26764273000242, 1.73002926405842, 60.8924472951556, 63.9724297866874, 5.25942192380598, 1.7286865410928, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.00823371480515183, 0.00132161951151317, 2.06196551423249, 0.273893470805978, 0.00823371480515183, 0.00132161951151317, 0, 0, 2.06196551423249, 0, 0.00823371480515183, 0, 0.00710493765157844, 0.00112877715357259, 0.00823371480515183, 0, 0, 0, 0, 0, 0.00823371480515183, 0, 0, 0, 0, 0, 0, 0.00823371480515183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.25942192380598, 0, 0, 0, 0, 0, 0
24.25, 5.20254718153438, 1.70865805858263, 60.8924472951556, 63.9724297866874, 5.19461661068706, 1.70738881813557, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.00792416740151473, 0.00127877938946907, 2.06196551423249, 0.273893470805978, 0.00792416740151473, 0.00127877938946907, 0, 0, 2.06196551423249, 0, 0.00792416740151473, 0, 0.00689383169524803, 0.00103033570626535, 0.00792416740151473, 0, 0, 0, 0, 0, 0.00792416740151473, 0, 0, 0, 0, 0, 0, 0.00792416740151473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.19461661068706, 0, 0, 0, 0, 0, 0
24.2666666666667, 5.28509547564112, 1.73573919001559, 60.8924472951556, 63.9724297866874, 5.27683016691279, 1.73440776126712, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.00824636151313256, 0.00131401587738519, 2.06196551423249, 0.273893470805978, 0.00824636151313256, 0.00131401587738519, 0, 0, 2.06196551423249, 0, 0.00824636151313256, 0, 0.00707667301172801, 0.00116968850139692, 0.00824636151313256, 0, 0, 0, 0, 0, 0.00824636151313256, 0, 0, 0, 0, 0, 0, 0.00824636151313256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.27683016691279, 0, 0, 0, 0, 0, 0
24.2833333333333, 7.55575935741313, 2.47931653897549, 60.8924472951556, 63.9724297866874, 7.53338828678186, 2.47610295241429, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.0224796555808747, 0.00299676940528294, 2.06196551423249, 0.273893470805978, 0.0224796555808747, 0.00299676940528294, 0, 0, 2.06196551423249, 0, 0.0224796555808747, 0, 0.0153998004475403, 0.00707985513333933, 0.0224796555808747, 0, 0, 0, 0, 0, 0.0224796555808747, 0, 0, 0, 0, 0, 0, 0.0224796555808747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.53338828678186, 0, 0, 0, 0, 0, 0
24.3, 7.55573822809473, 2.4790573820943, 60.8924472951556, 63.9724297866874, 7.53324921559931, 2.47605935827989, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.0224887409809, 0.00299724727946806, 2.06196551423249, 0.273893470805978, 0.0224887409809, 0.00299724727946806, 0, 0, 2.06196551423249, 0, 0.0224887409809, 0, 0.015399405479098, 0.00708933550180436, 0.0224887409809, 0, 0, 0, 0, 0, 0.0224887409809, 0, 0, 0, 0, 0, 0, 0.0224887409809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.53324921559931, 0, 0, 0, 0, 0, 0
24.3166666666667, 7.48550075631845, 2.45608792034067, 60.8924472951556, 63.9724297866874, 7.4636240480952, 2.45317408443631, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.021871376106865, 0.00292457732397087, 2.06196551423249, 0.273893470805978, 0.021871376106865, 0.00292457732397087, 0, 0, 2.06196551423249, 0, 0.021871376106865, 0, 0.0150648942741576, 0.00680648183270948, 0.021871376106865, 0, 0, 0, 0, 0, 0.021871376106865, 0, 0, 0, 0, 0, 0, 0.021871376106865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.4636240480952, 0, 0, 0, 0, 0, 0
24.3333333333333, 5.2365394974096, 1.71961730458148, 60.8924472951556, 63.9724297866874, 5.22859198050446, 1.71858131943975, 58.8306686967771, 61.9270885727648, 0, 0, 0, 0, 0.00779053813097776, 0.00126087152273888, 2.06196551423249, 0.273893470805978, 0.00779053813097776, 0.00126087152273888, 0, 0, 2.06196551423249, 0, 0.00779053813097776, 0, 0.00686073476204572, 0.000929803368932443, 0.00779053813097776, 0, 0, 0, 0, 0, 0.00779053813097776, 0, 0, 0, 0, 0, 0, 0.00779053813097776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.22859198050446, 0, 0, 0, 0, 0, 0
